Frame Index,Elapsed Time,FPS,Width,Height,Puck Position X,Puck Position Y,Puck Position Alpha,Puck Velocity X,Puck Velocity Y,Puck Velocity Alpha,Mallet Position X,Mallet Position Y,Mallet Position Alpha,TableBoundary1X,TableBoundary1Y,TableBoundary2X,TableBoundary2Y,Boundary Collision X,Boundary Collision Y,Mallet Target X,Mallet Target Y,Mallet Current X,Mallet Current Y,Puck Radius,Serial - Mallet Target Location,Serial - Mallet Current Location
37080,63595537754255.6,60.00024000096,320,240,102,55,27,-4.8539712753353,-0.472093855887673,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37081,63595537754282.6,60.00024000096,320,240,101,54,27,0,0,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37082,63595537754307.6,60.00024000096,320,240,100,53,27,0,0,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37083,63595537754331.6,60.00024000096,320,240,99,52,27,0,0,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37084,63595537754355.6,60.00024000096,320,240,99,51,27,0,0,27,281,203,27,76,34,282,196,269,180,269,176,281,203,13,170,170
37085,63595537754377.6,60.00024000096,320,240,99,49,27,0,0,27,281,203,27,76,34,282,196,269,180,269,176,281,203,13,170,170
37086,63595537754402.6,60.00024000096,320,240,99,48,27,0,0,27,281,203,27,76,34,282,196,269,180,269,176,281,203,13,170,170
37087,63595537754423.6,60.00024000096,320,240,99,47,27,0,0,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37088,63595537754446.6,60.00024000096,320,240,99,47,27,0,0,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37089,63595537754472.6,60.00024000096,320,240,100,47,27,0,0,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37090,63595537754493.6,60.00024000096,320,240,100,47,27,0,0,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37091,63595537754513.6,60.00024000096,320,240,100,48,27,0,0,27,281,203,27,76,34,282,196,269,180,269,176,281,203,13,170,170
37092,63595537754535.6,60.00024000096,320,240,100,49,27,0,0,27,281,203,27,76,34,282,196,269,180,269,176,281,203,13,170,170
37093,63595537754557.6,60.00024000096,320,240,101,50,27,0,0,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37094,63595537754577.6,60.00024000096,320,240,101,51,27,0,0,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37095,63595537754598.6,60.00024000096,320,240,102,52,27,0,0,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37096,63595537754618.6,60.00024000096,320,240,102,53,27,0,0,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37097,63595537754640.6,60.00024000096,320,240,102,54,27,0,0,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37098,63595537754665.6,60.00024000096,320,240,102,54,27,0,0,27,281,203,27,76,34,282,196,269,180,269,176,281,203,13,170,170
37099,63595537754687.6,60.00024000096,320,240,103,54,27,0,0,27,281,203,27,76,34,282,196,269,180,269,176,281,203,13,170,170
37100,63595537754709.6,60.00024000096,320,240,104,54,27,0,0,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37101,63595537754734.6,60.00024000096,320,240,104,54,27,0,0,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37102,63595537754758.6,60.00024000096,320,240,104,54,27,0,0,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37103,63595537754777.6,60.00024000096,320,240,105,53,27,0,0,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37104,63595537754799.6,60.00024000096,320,240,106,52,27,0,0,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37105,63595537754819.6,60.00024000096,320,240,106,52,27,0,0,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37106,63595537754841.6,60.00024000096,320,240,106,51,27,0,0,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37107,63595537754864.6,60.00024000096,320,240,107,51,27,0,0,27,280,202,27,76,34,282,196,269,180,269,176,280,202,13,170,170
37108,63595537754889.6,60.00024000096,320,240,108,50,27,0,0,27,280,202,27,76,34,282,196,269,180,269,176,280,202,13,170,170
37109,63595537754910.6,60.00024000096,320,240,109,50,27,0,0,27,280,203,27,76,34,282,196,269,180,269,176,280,203,13,170,170
37110,63595537754931.6,60.00024000096,320,240,109,49,27,0,0,27,281,203,27,76,34,282,196,269,180,269,176,281,203,13,170,170
37111,63595537754955.6,60.00024000096,320,240,110,49,27,0,0,27,280,203,27,76,34,282,196,269,180,269,176,280,203,13,170,170
37112,63595537754975.6,60.00024000096,320,240,111,48,27,0,0,27,280,202,27,76,34,282,196,269,180,269,176,280,202,13,170,170
37113,63595537754997.6,60.00024000096,320,240,111,48,27,0,0,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37114,63595537755018.6,60.00024000096,320,240,111,48,27,0,0,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37115,63595537755042.6,60.00024000096,320,240,111,48,27,0,0,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37116,63595537755070.6,60.00024000096,320,240,112,47,27,0,0,27,280,203,27,76,34,282,196,269,180,269,176,280,203,13,170,170
37117,63595537755091.6,60.00024000096,320,240,113,47,27,0,0,27,280,203,27,76,34,282,196,269,180,269,176,280,203,13,170,170
37118,63595537755115.6,60.00024000096,320,240,114,46,27,0,0,27,280,202,27,76,34,282,196,269,180,269,176,280,202,13,170,170
37119,63595537755135.6,60.00024000096,320,240,114,46,27,0,0,27,280,202,27,76,34,282,196,269,180,269,176,280,202,13,170,170
37120,63595537755154.7,60.00024000096,320,240,115,46,27,0,0,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37121,63595537755174.6,60.00024000096,320,240,116,46,27,0,0,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37122,63595537755196.6,60.00024000096,320,240,117,46,27,0,0,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37123,63595537755216.7,60.00024000096,320,240,117,46,27,0,0,27,282,202,27,76,34,282,196,269,180,269,176,282,202,13,170,170
37124,63595537755238.7,60.00024000096,320,240,117,46,27,0,0,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37125,63595537755258.7,60.00024000096,320,240,117,46,27,0,0,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37126,63595537755284.7,60.00024000096,320,240,117,46,27,0,0,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37127,63595537755304.7,60.00024000096,320,240,117,46,27,0,0,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37128,63595537755325.7,60.00024000096,320,240,117,46,27,0,0,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37129,63595537755346.7,60.00024000096,320,240,117,46,27,0,0,27,281,203,27,76,34,282,196,269,180,269,176,281,203,13,170,170
37130,63595537755365.7,60.00024000096,320,240,117,46,27,0,0,27,280,203,27,76,34,282,196,269,180,269,176,280,203,13,170,170
37131,63595537755386.7,60.00024000096,320,240,117,46,27,0,0,27,280,203,27,76,34,282,196,269,180,269,176,280,203,13,170,170
37132,63595537755405.7,60.00024000096,320,240,117,46,27,0,0,27,280,204,27,76,34,282,196,269,180,269,176,280,204,13,170,170
37133,63595537755427.7,60.00024000096,320,240,117,46,27,0,0,27,279,204,27,76,34,282,196,269,180,269,176,279,204,13,170,170
37134,63595537755449.7,60.00024000096,320,240,117,46,27,0,0,27,280,203,27,76,34,282,196,269,180,269,176,280,203,13,170,170
37135,63595537755470.7,60.00024000096,320,240,117,46,27,0,0,27,280,203,27,76,34,282,196,269,180,269,176,280,203,13,170,170
37136,63595537755491.7,60.00024000096,320,240,117,46,27,0,0,27,279,203,27,76,34,282,196,269,180,269,176,279,203,13,170,170
37137,63595537755512.7,60.00024000096,320,240,113,45,27,-10.1700395771172,-2.29011182447874,27,280,203,27,76,34,282,196,269,180,269,176,280,203,13,170,170
37138,63595537755532.7,60.00024000096,320,240,113,45,27,0,0,27,280,202,27,76,34,282,196,269,180,269,176,280,202,13,170,170
37139,63595537755551.7,60.00024000096,320,240,113,45,27,0,0,27,280,202,27,76,34,282,196,269,180,269,176,280,202,13,170,170
37140,63595537755573.7,60.00024000096,320,240,109,45,27,-11.7981288912956,-1.67178163186949,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37141,63595537755594.7,60.00024000096,320,240,105,44,27,-18.6832681812915,-2.44080118252944,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37142,63595537755616.7,60.00024000096,320,240,105,44,27,0,0,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37143,63595537755637.7,60.00024000096,320,240,101,44,27,-10.2675628861715,-0.890892431623249,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37144,63595537755661.7,60.00024000096,320,240,101,44,27,0,0,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37145,63595537755685.7,60.00024000096,320,240,101,44,27,0,0,27,280,203,27,76,34,282,196,269,180,269,176,280,203,13,170,170
37146,63595537755709.7,60.00024000096,320,240,101,44,27,0,0,27,280,203,27,76,34,282,196,269,180,269,176,280,203,13,170,170
37147,63595537755731.7,60.00024000096,320,240,96,44,27,-13.3273209069051,-0.650351475084965,27,280,202,27,76,34,282,196,269,180,269,176,280,202,13,170,170
37148,63595537755752.7,60.00024000096,320,240,96,44,27,0,0,27,280,202,27,76,34,282,196,269,180,269,176,280,202,13,170,170
37149,63595537755775.7,60.00024000096,320,240,96,44,27,0,0,27,280,202,27,76,34,282,196,269,180,269,176,280,202,13,170,170
37150,63595537755795.7,60.00024000096,320,240,92,43,27,-11.1869442620407,-0.474756576812026,27,280,202,27,76,34,282,196,269,180,269,176,280,202,13,170,170
37151,63595537755818.7,60.00024000096,320,240,92,43,27,0,0,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37152,63595537755841.7,60.00024000096,320,240,89,43,27,-8.16646931128974,-0.346572301072775,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37153,63595537755861.7,60.00024000096,320,240,89,43,27,0,0,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37154,63595537755885.7,60.00024000096,320,240,88,44,27,-4.50352259724154,1.20500222021687,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37155,63595537755908.7,60.00024000096,320,240,88,44,27,0,0,27,282,202,27,76,34,282,196,269,180,269,176,282,202,13,170,170
37156,63595537755928.7,60.00024000096,320,240,88,44,27,0,0,27,281,202,27,76,34,282,196,269,180,269,176,281,202,13,170,170
37157,63595537755952.7,60.00024000096,320,240,94,46,27,18.5824285040137,6.71165162075832,27,281,202,27,76,34,282,196,269,110,269,110,281,202,13,110,170
37158,63595537755978.7,60.00024000096,320,240,103,49,27,35.87834561586,12.7150113663072,27,281,202,27,76,34,282,196,269,109,269,109,281,202,13,109,170
37159,63595537756002.7,60.00024000096,320,240,115,53,27,58.5178084493668,19.3612774461063,27,281,202,27,76,34,282,196,269,103,269,103,281,202,13,103,170
37160,63595537756023.7,60.00024000096,320,240,115,53,27,0,0,27,281,202,27,76,34,282,196,269,103,269,103,281,202,13,103,170
37161,63595537756045.7,60.00024000096,320,240,115,53,27,0,0,27,280,202,27,76,34,282,196,269,103,269,103,280,202,13,103,170
37162,63595537756076.7,60.00024000096,320,240,135,59,27,54.2164297893459,16.1059029785525,27,280,201,27,76,34,282,196,269,99,269,99,280,201,13,99,170
37163,63595537756106.7,60.00024000096,320,240,135,59,27,0,0,27,281,200,27,76,34,282,196,269,99,269,99,281,200,13,99,170
37164,63595537756135.7,60.00024000096,320,240,161,67,27,70.1959937462225,21.9633091743434,27,281,198,27,76,34,282,196,269,101,269,101,281,198,13,101,170
37165,63595537756163.7,60.00024000096,320,240,161,67,27,0,0,27,282,197,27,76,34,282,196,269,101,269,101,282,197,13,101,170
37166,63595537756195.7,60.00024000096,320,240,188,75,27,73.1130754347424,21.8652156972707,27,282,195,27,76,34,282,196,269,99,269,99,282,195,13,99,170
37167,63595537756228.7,60.00024000096,320,240,208,82,27,106.745090134724,34.8392149180151,27,281,193,27,76,34,282,196,269,102,269,102,281,193,13,102,170
37168,63595537756253.7,60.00024000096,320,240,208,82,27,0,0,27,281,190,27,76,34,282,196,269,102,269,102,281,190,13,102,170
37169,63595537756289.7,60.00024000096,320,240,217,89,27,24.3819578991742,18.1546534450755,27,281,186,27,76,34,282,196,269,128,269,128,281,186,13,128,170
37170,63595537756323.7,60.00024000096,320,240,222,94,27,31.2236585327943,26.5057940298103,27,280,183,27,76,34,282,196,269,133,269,133,280,183,13,133,170
37171,63595537756352.7,60.00024000096,320,240,223,98,27,0,0,27,281,180,27,76,34,282,196,269,133,269,133,281,180,13,133,170
37172,63595537756385.7,60.00024000096,320,240,221,103,27,-5.85126848393695,12.1071488192429,27,280,176,27,76,34,282,196,269,133,269,133,280,176,13,133,170
37173,63595537756412.7,60.00024000096,320,240,217,107,27,-15.8328519865479,19.1344372760947,27,281,172,27,76,34,282,196,269,133,269,133,281,172,13,133,170
37174,63595537756438.7,60.00024000096,320,240,211,111,27,-25.82982292527,24.4003788173237,27,281,168,27,76,34,282,196,269,133,269,133,281,168,13,133,168
37175,63595537756467.7,60.00024000096,320,240,211,111,27,0,0,27,281,163,27,76,34,282,196,269,133,269,133,281,163,13,133,163
37176,63595537756493.7,60.00024000096,320,240,203,114,27,-22.0824439118157,10.5315349122154,27,282,158,27,76,34,282,196,269,133,269,133,282,158,13,133,158
37177,63595537756518.7,60.00024000096,320,240,194,117,27,-39.5303681112509,15.3760409718345,27,281,154,27,76,34,282,196,269,133,269,133,281,154,13,133,154
37178,63595537756543.7,60.00024000096,320,240,186,120,27,-50.3206030818197,19.7527648641588,27,282,150,27,76,34,282,196,269,133,269,133,282,150,13,133,150
37179,63595537756566.7,60.00024000096,320,240,179,123,27,-58.2343473329712,22.1031444677813,27,281,145,27,76,34,282,196,269,133,269,133,281,145,13,133,145
37180,63595537756589.7,60.00024000096,320,240,179,123,27,0,0,27,282,141,27,76,34,282,196,269,133,269,133,282,141,13,133,141
37181,63595537756611.7,60.00024000096,320,240,179,123,27,0,0,27,282,135,27,76,34,282,196,269,133,269,133,282,135,13,133,135
37182,63595537756636.7,60.00024000096,320,240,167,126,27,-30.2752241707672,8.52504706537007,27,282,131,27,76,34,282,196,269,133,269,133,282,131,13,133,131
37183,63595537756667.7,60.00024000096,320,240,167,126,27,0,0,27,282,126,27,76,34,282,196,269,133,269,133,282,126,13,133,126
37184,63595537756692.7,60.00024000096,320,240,155,129,27,-33.7649136446601,7.68128435772013,27,282,121,27,76,34,282,196,269,133,269,133,282,121,13,133,121
37185,63595537756718.7,60.00024000096,320,240,144,132,27,-55.1287739212038,12.6726751622714,27,282,119,27,76,34,282,196,269,133,269,133,282,119,13,133,119
37186,63595537756740.7,60.00024000096,320,240,134,134,27,-66.8686874437181,14.4087493026872,27,282,119,27,76,34,282,196,269,133,269,133,282,119,13,133,119
37187,63595537756766.7,60.00024000096,320,240,124,136,27,-75.540160045219,15.7415053879488,27,281,121,27,76,34,282,196,269,133,269,133,281,121,13,133,121
37188,63595537756793.7,60.00024000096,320,240,115,138,27,-77.5703101272623,16.7621753630034,27,282,124,27,76,34,282,196,269,133,269,133,282,124,13,133,124
37189,63595537756821.8,60.00024000096,320,240,107,140,27,-80.2873014977058,17.542127808747,27,281,128,27,76,34,282,196,269,133,269,133,281,128,13,133,128
37190,63595537756844.8,60.00024000096,320,240,98,141,27,-81.7142419198324,16.6789433498261,27,282,133,27,76,34,282,196,269,133,269,133,282,133,13,133,133
37191,63595537756871.8,60.00024000096,320,240,90,142,27,-80.8916902348278,13.5450573814649,27,281,138,27,76,34,282,196,269,133,269,133,281,138,13,133,138
37192,63595537756893.8,60.00024000096,320,240,84,142,27,-76.01434822377,10.8875748658163,27,281,143,27,76,34,282,196,269,133,269,133,281,143,13,133,143
37193,63595537756918.8,60.00024000096,320,240,78,142,27,-70.7897666805644,7.21969822550918,27,281,147,27,76,34,282,196,269,133,269,133,281,147,13,133,147
37194,63595537756943.8,60.00024000096,320,240,74,140,27,-62.845013185177,1.82277076324995,27,282,148,27,76,34,282,196,269,133,269,133,282,148,13,133,148
37195,63595537756966.8,60.00024000096,320,240,71,139,27,-55.4878525862856,-2.64413187002896,27,281,149,27,76,34,282,196,269,133,269,133,281,149,13,133,149
37196,63595537756991.8,60.00024000096,320,240,69,138,27,-46.0641572495962,-4.83178706997814,27,280,150,27,76,34,282,196,269,133,269,133,280,150,13,133,150
37197,63595537757014.8,60.00024000096,320,240,67,137,27,-39.1421929411789,-5.64535124862973,27,280,150,27,76,34,282,196,269,133,269,133,280,150,13,133,150
37198,63595537757042.8,60.00024000096,320,240,67,137,27,0,0,27,280,149,27,76,34,282,196,269,133,269,133,280,149,13,133,149
37199,63595537757069.8,60.00024000096,320,240,67,137,27,0,0,27,280,147,27,76,34,282,196,269,133,269,133,280,147,13,133,147
37200,63595537757093.8,60.00024000096,320,240,67,137,27,0,0,27,281,147,27,76,34,282,196,269,133,269,133,281,147,13,133,147
37201,63595537757123.8,60.00024000096,320,240,65,136,27,0,0,27,282,145,27,76,34,282,196,269,133,269,133,282,145,13,133,145
37202,63595537757146.8,60.00024000096,320,240,63,135,27,-4.39713435758806,-3.65110036979302,27,282,143,27,76,34,282,196,269,133,269,133,282,143,13,133,143
37203,63595537757172.8,60.00024000096,320,240,63,134,27,0,0,27,282,141,27,76,34,282,196,269,133,269,133,282,141,13,133,141
37204,63595537757195.8,60.00024000096,320,240,62,132,27,0,0,27,282,139,27,76,34,282,196,269,133,269,133,282,139,13,133,139
37205,63595537757220.8,60.00024000096,320,240,62,132,27,0,0,27,283,135,27,76,34,282,196,269,133,269,133,283,135,13,133,135
37206,63595537757247.8,60.00024000096,320,240,62,132,27,0,0,27,282,133,27,76,34,282,196,269,133,269,133,282,133,13,133,133
37207,63595537757268.8,60.00024000096,320,240,62,132,27,0,0,27,282,130,27,76,34,282,196,269,133,269,133,282,130,13,133,130
37208,63595537757292.8,60.00024000096,320,240,62,132,27,0,0,27,282,127,27,76,34,282,196,269,133,269,133,282,127,13,133,127
37209,63595537757320.8,60.00024000096,320,240,75,124,27,35.9100681836142,-21.4386801125558,27,282,126,27,76,34,282,196,269,133,269,83,282,126,13,83,126
37210,63595537757341.8,60.00024000096,320,240,75,124,27,0,0,27,282,124,27,76,34,282,196,269,133,269,83,282,124,13,83,124
37211,63595537757365.8,60.00024000096,320,240,96,114,27,55.3743497740384,-28.7722364821657,27,282,123,27,76,34,282,196,269,133,269,71,282,123,13,71,123
37212,63595537757392.8,60.00024000096,320,240,114,103,27,89.594550670096,-49.297465263962,27,283,123,27,76,34,282,196,269,133,269,76,283,123,13,76,123
37213,63595537757417.8,60.00024000096,320,240,134,92,27,120.253052983755,-65.3895744640384,27,283,122,27,76,34,282,196,269,133,269,75,283,122,13,75,122
37214,63595537757443.8,60.00024000096,320,240,152,83,27,136.572521304188,-73.5721594783307,27,282,121,27,76,34,282,196,269,133,269,74,282,121,13,74,121
37215,63595537757472.8,60.00024000096,320,240,152,83,27,0,0,27,282,119,27,76,34,282,196,269,133,269,74,282,119,13,74,119
37216,63595537757501.8,60.00024000096,320,240,178,75,27,70.6070886170144,-21.7775721872954,27,282,118,27,76,34,282,196,269,133,269,47,282,118,13,61,118
37217,63595537757527.8,60.00024000096,320,240,200,71,27,110.376349380841,-27.4212553934512,27,282,117,27,76,34,282,196,269,53,269,53,282,117,13,61,117
37218,63595537757556.8,60.00024000096,320,240,217,70,27,126.438952572021,-22.5977646558291,27,282,115,27,76,34,282,196,269,61,269,61,282,115,13,61,115
37219,63595537757584.8,60.00024000096,320,240,229,70,27,124.3233141701,-15.4639493983403,27,282,113,27,76,34,282,196,269,65,269,65,282,113,13,65,113
37220,63595537757607.8,60.00024000096,320,240,235,72,27,108.300720862717,-4.70301733648553,27,282,110,27,76,34,282,196,269,71,269,71,282,110,13,71,110
37221,63595537757634.8,60.00024000096,320,240,239,77,27,87.4931583383197,8.66433332310669,27,282,107,27,76,34,282,196,269,80,269,80,282,107,13,80,107
37222,63595537757662.8,60.00024000096,320,240,240,81,27,0,0,27,282,107,27,76,34,282,196,269,80,269,80,282,107,13,80,107
37223,63595537757687.8,60.00024000096,320,240,240,81,27,0,0,27,282,107,27,76,34,282,196,269,80,269,80,282,107,13,80,107
37224,63595537757710.8,60.00024000096,320,240,240,81,27,0,0,27,282,102,27,76,34,282,196,269,80,269,80,282,102,13,80,102
37225,63595537757734.8,60.00024000096,320,240,236,90,27,-9.29839744936077,23.1554569230711,27,282,96,27,76,34,282,196,269,80,269,80,282,96,13,80,96
37226,63595537757758.8,60.00024000096,320,240,236,90,27,0,0,27,283,91,27,76,34,282,196,269,80,269,80,283,91,13,80,91
37227,63595537757783.8,60.00024000096,320,240,231,99,27,-14.0778301380335,25.6514835538419,27,282,87,27,76,34,282,196,269,80,269,80,282,87,13,80,87
37228,63595537757807.8,60.00024000096,320,240,226,107,27,-23.4696320015288,40.3671659886092,27,282,83,27,76,34,282,196,269,80,269,80,282,83,13,80,83
37229,63595537757829.8,60.00024000096,320,240,220,115,27,-32.595587041674,51.0983867575271,27,282,79,27,76,34,282,196,269,80,269,80,282,79,13,80,79
37230,63595537757857.8,60.00024000096,320,240,215,122,27,-37.9985901872294,56.0079819106598,27,282,79,27,76,34,282,196,269,80,269,80,282,79,13,80,79
37231,63595537757881.8,60.00024000096,320,240,211,128,27,-39.5657533388468,55.999323286477,27,282,74,27,76,34,282,196,269,80,269,80,282,74,13,80,74
37232,63595537757907.8,60.00024000096,320,240,205,134,27,-43.3485511639418,57.7443584380658,27,282,68,27,76,34,282,196,269,80,269,80,282,68,13,80,68
37233,63595537757930.8,60.00024000096,320,240,199,141,27,-48.0362947450836,60.2967239402125,27,282,64,27,76,34,282,196,269,80,269,80,282,64,13,80,64
37234,63595537757959.8,60.00024000096,320,240,194,147,27,-48.4905474125574,60.177248341065,27,282,62,27,76,34,282,196,269,80,269,80,282,62,13,80,62
37235,63595537757982.8,60.00024000096,320,240,189,153,27,-51.0296577526788,61.5586583902157,27,281,59,27,76,34,282,196,269,80,269,80,281,59,13,80,61
37236,63595537758009.8,60.00024000096,320,240,183,159,27,-51.5786876027592,59.2651856087613,27,281,58,27,76,34,282,196,269,80,269,80,281,58,13,80,61
37237,63595537758040.8,60.00024000096,320,240,177,165,27,-53.9431792836259,59.5545619326456,27,281,58,27,76,34,282,196,269,80,269,80,281,58,13,80,61
37238,63595537758065.8,60.00024000096,320,240,172,170,27,-54.1867591305834,58.2832430107537,27,281,57,27,76,34,282,196,269,80,269,80,281,57,13,80,61
37239,63595537758090.8,60.00024000096,320,240,166,174,27,-54.7403480904075,51.8989087417935,27,282,58,27,76,34,282,196,269,80,269,80,282,58,13,80,61
