Frame Index,Elapsed Time,FPS,Width,Height,Puck Position X,Puck Position Y,Puck Position Alpha,Puck Velocity X,Puck Velocity Y,Puck Velocity Alpha,Mallet Position X,Mallet Position Y,Mallet Position Alpha,TableBoundary1X,TableBoundary1Y,TableBoundary2X,TableBoundary2Y,Boundary Collision X,Boundary Collision Y,Mallet Target X,Mallet Target Y,Mallet Current X,Mallet Current Y,Puck Radius,Serial - Mallet Target Location,Serial - Mallet Current Location
654,223,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
655,243,60.00024000096,320,240,,,27,0,0,27,286,143,27,0,0,0,0,,,,,286,143,13
656,263,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
657,279,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
658,297,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
659,314,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
660,336,60.00024000096,320,240,,,27,0,0,27,286,143,27,0,0,0,0,,,,,286,143,13
661,353,60.00024000096,320,240,,,27,0,0,27,286,143,27,0,0,0,0,,,,,286,143,13
662,373,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
663,397,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
664,417,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
665,448,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
666,464,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
667,485,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
668,506,60.00024000096,320,240,,,27,0,0,27,286,143,27,0,0,0,0,,,,,286,143,13
669,524,60.00024000096,320,240,,,27,0,0,27,285,143,27,0,0,0,0,,,,,285,143,13
670,547,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
671,563,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
672,581,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
673,597,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
674,616,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
675,639,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
676,658,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
677,674,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
678,694,60.00024000096,320,240,,,27,0,0,27,286,143,27,0,0,0,0,,,,,286,143,13
679,710,60.00024000096,320,240,,,27,0,0,27,287,143,27,0,0,0,0,,,,,287,143,13
680,734,60.00024000096,320,240,,,27,0,0,27,287,143,27,0,0,0,0,,,,,287,143,13
681,754,60.00024000096,320,240,,,27,0,0,27,287,143,27,0,0,0,0,,,,,287,143,13
682,772,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
683,793,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
684,809,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
685,829,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
686,850,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
687,867,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
688,885,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
689,903,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
690,921,60.00024000096,320,240,,,27,0,0,27,285,141,27,0,0,0,0,,,,,285,141,13
691,939,60.00024000096,320,240,,,27,0,0,27,285,141,27,0,0,0,0,,,,,285,141,13
692,960,60.00024000096,320,240,,,27,0,0,27,285,141,27,0,0,0,0,,,,,285,141,13
693,976,60.00024000096,320,240,,,27,0,0,27,285,141,27,0,0,0,0,,,,,285,141,13
694,999,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
695,16,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
696,39,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
697,57,60.00024000096,320,240,,,27,0,0,27,286,143,27,0,0,0,0,,,,,286,143,13
698,78,60.00024000096,320,240,,,27,0,0,27,286,143,27,0,0,0,0,,,,,286,143,13
699,97,60.00024000096,320,240,,,27,0,0,27,286,143,27,0,0,0,0,,,,,286,143,13
700,115,60.00024000096,320,240,,,27,0,0,27,287,143,27,0,0,0,0,,,,,287,143,13
701,141,60.00024000096,320,240,,,27,0,0,27,286,143,27,0,0,0,0,,,,,286,143,13
702,159,60.00024000096,320,240,,,27,0,0,27,286,143,27,0,0,0,0,,,,,286,143,13
703,179,60.00024000096,320,240,,,27,0,0,27,286,143,27,0,0,0,0,,,,,286,143,13
704,200,60.00024000096,320,240,,,27,0,0,27,286,143,27,0,0,0,0,,,,,286,143,13
705,220,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
706,247,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
707,268,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
708,291,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
709,312,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
710,343,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
711,366,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
712,393,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
713,419,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
714,446,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
715,465,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
716,488,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
717,508,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
718,528,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
719,550,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
720,566,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
721,586,60.00024000096,320,240,,,27,0,0,27,285,141,27,0,0,0,0,,,,,285,141,13
722,607,60.00024000096,320,240,,,27,0,0,27,285,141,27,0,0,0,0,,,,,285,141,13
723,624,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
724,646,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
725,662,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
726,679,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
727,699,60.00024000096,320,240,,,27,0,0,27,286,143,27,0,0,0,0,,,,,286,143,13
728,719,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
729,736,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
730,757,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
731,774,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
732,793,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
733,810,60.00024000096,320,240,,,27,0,0,27,285,141,27,0,0,0,0,,,,,285,141,13
734,836,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
735,856,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
736,872,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
737,892,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
738,908,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
739,933,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
740,953,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
741,970,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
742,990,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
743,7,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
744,27,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
745,48,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
746,68,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
747,84,60.00024000096,320,240,,,27,0,0,27,287,142,27,0,0,0,0,,,,,287,142,13
748,104,60.00024000096,320,240,,,27,0,0,27,287,143,27,0,0,0,0,,,,,287,143,13
749,122,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
750,153,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
751,170,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
752,190,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
753,210,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
754,229,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
755,253,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
756,269,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
757,288,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
758,306,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
759,323,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
760,347,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
761,365,60.00024000096,320,240,,,27,0,0,27,286,143,27,0,0,0,0,,,,,286,143,13
762,396,60.00024000096,320,240,,,27,0,0,27,287,142,27,0,0,0,0,,,,,287,142,13
763,414,60.00024000096,320,240,,,27,0,0,27,287,142,27,0,0,0,0,,,,,287,142,13
764,436,60.00024000096,320,240,,,27,0,0,27,287,142,27,0,0,0,0,,,,,287,142,13
765,459,60.00024000096,320,240,,,27,0,0,27,287,142,27,0,0,0,0,,,,,287,142,13
766,478,60.00024000096,320,240,,,27,0,0,27,287,142,27,0,0,0,0,,,,,287,142,13
767,494,60.00024000096,320,240,,,27,0,0,27,287,142,27,0,0,0,0,,,,,287,142,13
768,514,60.00024000096,320,240,,,27,0,0,27,287,143,27,0,0,0,0,,,,,287,143,13
769,533,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
770,554,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
771,574,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
772,591,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
773,611,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
774,628,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
775,651,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
776,671,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
777,688,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
778,707,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
779,724,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
780,746,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
781,763,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
782,781,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
783,798,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
784,821,60.00024000096,320,240,,,27,0,0,27,287,142,27,0,0,0,0,,,,,287,142,13
785,840,60.00024000096,320,240,,,27,0,0,27,287,142,27,0,0,0,0,,,,,287,142,13
786,860,60.00024000096,320,240,,,27,0,0,27,287,142,27,0,0,0,0,,,,,287,142,13
787,877,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
788,897,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
789,916,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
790,939,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
791,958,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
792,974,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
793,992,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
794,12,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
795,33,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
796,56,60.00024000096,320,240,,,27,0,0,27,287,142,27,0,0,0,0,,,,,287,142,13
797,74,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
798,91,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
799,107,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
800,128,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
801,151,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
802,169,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
803,187,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
804,207,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
805,227,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
806,251,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
807,270,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
808,288,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
809,307,60.00024000096,320,240,,,27,0,0,27,286,143,27,0,0,0,0,,,,,286,143,13
810,325,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
811,348,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
812,366,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
813,384,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
814,405,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
815,424,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
816,445,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
817,461,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
818,481,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
819,498,60.00024000096,320,240,,,27,0,0,27,286,143,27,0,0,0,0,,,,,286,143,13
820,518,60.00024000096,320,240,,,27,0,0,27,286,143,27,0,0,0,0,,,,,286,143,13
821,540,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
822,562,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
823,579,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
824,597,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
825,617,60.00024000096,320,240,,,27,0,0,27,284,142,27,0,0,0,0,,,,,284,142,13
826,637,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
827,657,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
828,674,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
829,694,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
830,712,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
831,734,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
832,753,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
833,769,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
834,785,60.00024000096,320,240,,,27,0,0,27,286,143,27,0,0,0,0,,,,,286,143,13
835,803,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
836,823,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
837,845,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
838,865,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
839,881,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
840,903,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
841,920,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
842,940,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
843,960,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
844,979,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
845,999,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
846,16,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
847,38,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
848,59,60.00024000096,320,240,,,27,0,0,27,286,143,27,0,0,0,0,,,,,286,143,13
849,76,60.00024000096,320,240,,,27,0,0,27,286,143,27,0,0,0,0,,,,,286,143,13
850,97,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
851,114,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
852,133,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
853,153,60.00024000096,320,240,,,27,0,0,27,285,141,27,0,0,0,0,,,,,285,141,13
854,175,60.00024000096,320,240,,,27,0,0,27,285,141,27,0,0,0,0,,,,,285,141,13
855,192,60.00024000096,320,240,,,27,0,0,27,285,141,27,0,0,0,0,,,,,285,141,13
856,212,60.00024000096,320,240,,,27,0,0,27,285,141,27,0,0,0,0,,,,,285,141,13
857,236,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
858,263,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
859,283,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
860,306,60.00024000096,320,240,,,27,0,0,27,286,143,27,0,0,0,0,,,,,286,143,13
861,332,60.00024000096,320,240,,,27,0,0,27,286,143,27,0,0,0,0,,,,,286,143,13
862,353,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
863,376,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
864,396,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
865,420,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
866,449,60.00024000096,320,240,,,27,0,0,27,286,140,27,0,0,0,0,,,,,286,140,13
867,470,60.00024000096,320,240,,,27,0,0,27,286,140,27,0,0,0,0,,,,,286,140,13
868,491,60.00024000096,320,240,,,27,0,0,27,286,140,27,0,0,0,0,,,,,286,140,13
869,512,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
870,534,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
871,551,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
872,571,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
873,588,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
874,607,60.00024000096,320,240,,,27,0,0,27,287,142,27,0,0,0,0,,,,,287,142,13
875,625,60.00024000096,320,240,,,27,0,0,27,287,143,27,0,0,0,0,,,,,287,143,13
876,646,60.00024000096,320,240,,,27,0,0,27,287,143,27,0,0,0,0,,,,,287,143,13
877,669,60.00024000096,320,240,,,27,0,0,27,287,143,27,0,0,0,0,,,,,287,143,13
878,693,60.00024000096,320,240,,,27,0,0,27,286,143,27,0,0,0,0,,,,,286,143,13
879,712,60.00024000096,320,240,,,27,0,0,27,286,143,27,0,0,0,0,,,,,286,143,13
880,731,60.00024000096,320,240,,,27,0,0,27,286,143,27,0,0,0,0,,,,,286,143,13
881,750,60.00024000096,320,240,,,27,0,0,27,286,143,27,0,0,0,0,,,,,286,143,13
882,768,60.00024000096,320,240,,,27,0,0,27,286,143,27,0,0,0,0,,,,,286,143,13
883,786,60.00024000096,320,240,,,27,0,0,27,287,143,27,0,0,0,0,,,,,287,143,13
884,803,60.00024000096,320,240,,,27,0,0,27,287,143,27,0,0,0,0,,,,,287,143,13
885,820,60.00024000096,320,240,,,27,0,0,27,287,143,27,0,0,0,0,,,,,287,143,13
886,846,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
887,869,60.00024000096,320,240,,,27,0,0,27,285,141,27,0,0,0,0,,,,,285,141,13
888,890,60.00024000096,320,240,,,27,0,0,27,285,141,27,0,0,0,0,,,,,285,141,13
889,908,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
890,932,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
891,965,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
892,982,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
893,0,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
894,24,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
895,46,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
896,71,60.00024000096,320,240,,,27,0,0,27,285,141,27,0,0,0,0,,,,,285,141,13
897,93,60.00024000096,320,240,,,27,0,0,27,285,141,27,0,0,0,0,,,,,285,141,13
898,110,60.00024000096,320,240,,,27,0,0,27,285,141,27,0,0,0,0,,,,,285,141,13
899,140,60.00024000096,320,240,,,27,0,0,27,284,140,27,0,0,0,0,,,,,284,140,13
900,168,60.00024000096,320,240,,,27,0,0,27,284,140,27,0,0,0,0,,,,,284,140,13
901,198,60.00024000096,320,240,,,27,0,0,27,284,140,27,0,0,0,0,,,,,284,140,13
902,215,60.00024000096,320,240,,,27,0,0,27,285,141,27,0,0,0,0,,,,,285,141,13
903,239,60.00024000096,320,240,,,27,0,0,27,285,141,27,0,0,0,0,,,,,285,141,13
904,256,60.00024000096,320,240,,,27,0,0,27,285,141,27,0,0,0,0,,,,,285,141,13
905,279,60.00024000096,320,240,,,27,0,0,27,284,140,27,0,0,0,0,,,,,284,140,13
906,299,60.00024000096,320,240,,,27,0,0,27,284,140,27,0,0,0,0,,,,,284,140,13
907,316,60.00024000096,320,240,,,27,0,0,27,284,140,27,0,0,0,0,,,,,284,140,13
908,341,60.00024000096,320,240,,,27,0,0,27,284,141,27,0,0,0,0,,,,,284,141,13
909,361,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
910,381,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
