Frame Index,Elapsed Time,FPS,Width,Height,Puck Position X,Puck Position Y,Puck Position Alpha,Puck Velocity X,Puck Velocity Y,Puck Velocity Alpha,Mallet Position X,Mallet Position Y,Mallet Position Alpha,TableBoundary1X,TableBoundary1Y,TableBoundary2X,TableBoundary2Y,Boundary Collision X,Boundary Collision Y,Mallet Target X,Mallet Target Y,Mallet Current X,Mallet Current Y,Puck Radius,Serial - Mallet Target Location,Serial - Mallet Current Location
2899,11,60.00024000096,320,240,,,27,0,0,27,283,48,27,36,33,292,196,,,,,283,48,13,99,48
2900,10,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
2901,13,60.00024000096,320,240,,,27,0,0,27,282,48,27,36,33,292,196,,,,,282,48,13
2902,10,60.00024000096,320,240,,,27,0,0,27,282,48,27,36,33,292,196,,,,,282,48,13,99,48
2903,14,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
2904,10,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
2905,12,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13
2906,11,60.00024000096,320,240,,,27,0,0,27,282,48,27,36,33,292,196,,,,,282,48,13,99,48
2907,13,60.00024000096,320,240,,,27,0,0,27,282,48,27,36,33,292,196,,,,,282,48,13,99,48
2908,10,60.00024000096,320,240,,,27,0,0,27,283,47,27,36,33,292,196,,,,,283,47,13
2909,11,60.00024000096,320,240,,,27,0,0,27,283,47,27,36,33,292,196,,,,,283,47,13,99,47
2910,14,60.00024000096,320,240,,,27,0,0,27,283,47,27,36,33,292,196,,,,,283,47,13,99,47
2911,9,60.00024000096,320,240,,,27,0,0,27,283,47,27,36,33,292,196,,,,,283,47,13
2912,15,60.00024000096,320,240,,,27,0,0,27,283,47,27,36,33,292,196,,,,,283,47,13,99,47
2913,15,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
2914,10,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
2915,14,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13
2916,11,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
2917,10,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
2918,8,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13
2919,14,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
2920,12,60.00024000096,320,240,,,27,0,0,27,281,48,27,36,33,292,196,,,,,281,48,13,99,48
2921,14,60.00024000096,320,240,,,27,0,0,27,281,48,27,36,33,292,196,,,,,281,48,13,99,48
2922,9,60.00024000096,320,240,,,27,0,0,27,283,48,27,36,33,292,196,,,,,283,48,13
2923,14,60.00024000096,320,240,,,27,0,0,27,283,48,27,36,33,292,196,,,,,283,48,13,99,48
2924,11,60.00024000096,320,240,,,27,0,0,27,283,48,27,36,33,292,196,,,,,283,48,13,99,48
2925,15,60.00024000096,320,240,,,27,0,0,27,283,48,27,36,33,292,196,,,,,283,48,13,99,48
2926,14,60.00024000096,320,240,,,27,0,0,27,283,48,27,36,33,292,196,,,,,283,48,13,99,48
2927,8,60.00024000096,320,240,,,27,0,0,27,283,48,27,36,33,292,196,,,,,283,48,13
2928,13,60.00024000096,320,240,,,27,0,0,27,282,48,27,36,33,292,196,,,,,282,48,13,99,48
2929,12,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
2930,15,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
2931,20,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
2932,12,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
2933,12,60.00024000096,320,240,,,27,0,0,27,283,47,27,36,33,292,196,,,,,283,47,13
2934,11,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
2935,10,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
2936,10,60.00024000096,320,240,,,27,0,0,27,282,48,27,36,33,292,196,,,,,282,48,13
2937,12,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
2938,13,60.00024000096,320,240,,,27,0,0,27,282,48,27,36,33,292,196,,,,,282,48,13,99,48
2939,14,60.00024000096,320,240,,,27,0,0,27,283,48,27,36,33,292,196,,,,,283,48,13,99,48
2940,14,60.00024000096,320,240,,,27,0,0,27,283,48,27,36,33,292,196,,,,,283,48,13,99,48
2941,14,60.00024000096,320,240,,,27,0,0,27,283,48,27,36,33,292,196,,,,,283,48,13
2942,22,60.00024000096,320,240,,,27,0,0,27,282,48,27,36,33,292,196,,,,,282,48,13,99,48
2943,16,60.00024000096,320,240,,,27,0,0,27,282,48,27,36,33,292,196,,,,,282,48,13,99,48
2944,9,60.00024000096,320,240,,,27,0,0,27,282,48,27,36,33,292,196,,,,,282,48,13,99,48
2945,13,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
2946,12,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
2947,12,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13
2948,11,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
2949,13,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
2950,11,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
2951,11,60.00024000096,320,240,,,27,0,0,27,282,46,27,36,33,292,196,,,,,282,46,13
2952,13,60.00024000096,320,240,,,27,0,0,27,282,46,27,36,33,292,196,,,,,282,46,13,99,46
2953,13,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
2954,13,60.00024000096,320,240,,,27,0,0,27,281,47,27,36,33,292,196,,,,,281,47,13,99,47
2955,9,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13
2956,14,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
2957,11,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
2958,8,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13
2959,10,60.00024000096,320,240,,,27,0,0,27,281,47,27,36,33,292,196,,,,,281,47,13,99,47
2960,13,60.00024000096,320,240,,,27,0,0,27,281,47,27,36,33,292,196,,,,,281,47,13,99,47
2961,11,60.00024000096,320,240,,,27,0,0,27,281,47,27,36,33,292,196,,,,,281,47,13
2962,15,60.00024000096,320,240,,,27,0,0,27,281,47,27,36,33,292,196,,,,,281,47,13,99,47
2963,13,60.00024000096,320,240,,,27,0,0,27,281,47,27,36,33,292,196,,,,,281,47,13,99,47
2964,8,60.00024000096,320,240,,,27,0,0,27,281,48,27,36,33,292,196,,,,,281,48,13
2965,16,60.00024000096,320,240,,,27,0,0,27,281,47,27,36,33,292,196,,,,,281,47,13,99,47
2966,11,60.00024000096,320,240,,,27,0,0,27,281,47,27,36,33,292,196,,,,,281,47,13,99,47
2967,10,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
2968,14,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
2969,10,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13
2970,14,60.00024000096,320,240,,,27,0,0,27,282,48,27,36,33,292,196,,,,,282,48,13,99,48
2971,13,60.00024000096,320,240,,,27,0,0,27,282,48,27,36,33,292,196,,,,,282,48,13,99,48
2972,14,60.00024000096,320,240,,,27,0,0,27,282,48,27,36,33,292,196,,,,,282,48,13,99,48
2973,16,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
2974,17,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
2975,11,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
2976,12,60.00024000096,320,240,,,27,0,0,27,282,48,27,36,33,292,196,,,,,282,48,13
2977,16,60.00024000096,320,240,,,27,0,0,27,283,48,27,36,33,292,196,,,,,283,48,13,99,48
2978,14,60.00024000096,320,240,,,27,0,0,27,283,48,27,36,33,292,196,,,,,283,48,13,99,48
2979,13,60.00024000096,320,240,,,27,0,0,27,282,48,27,36,33,292,196,,,,,282,48,13,99,48
2980,14,60.00024000096,320,240,,,27,0,0,27,282,48,27,36,33,292,196,,,,,282,48,13,99,48
2981,15,60.00024000096,320,240,,,27,0,0,27,282,48,27,36,33,292,196,,,,,282,48,13,99,48
2982,30,60.00024000096,320,240,,,27,0,0,27,282,48,27,36,33,292,196,,,,,282,48,13,99,48
2983,13,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
2984,9,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
2985,12,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
2986,8,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13
2987,13,60.00024000096,320,240,,,27,0,0,27,282,48,27,36,33,292,196,,,,,282,48,13,99,48
2988,14,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
2989,17,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
2990,12,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13
2991,12,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
2992,17,60.00024000096,320,240,,,27,0,0,27,283,47,27,36,33,292,196,,,,,283,47,13,99,47
2993,13,60.00024000096,320,240,,,27,0,0,27,283,47,27,36,33,292,196,,,,,283,47,13,99,47
2994,10,60.00024000096,320,240,,,27,0,0,27,283,47,27,36,33,292,196,,,,,283,47,13,99,47
2995,12,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13
2996,17,60.00024000096,320,240,,,27,0,0,27,283,47,27,36,33,292,196,,,,,283,47,13,99,47
2997,14,60.00024000096,320,240,,,27,0,0,27,283,48,27,36,33,292,196,,,,,283,48,13,99,48
2998,10,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
2999,11,60.00024000096,320,240,,,27,0,0,27,282,48,27,36,33,292,196,,,,,282,48,13
3000,11,60.00024000096,320,240,,,27,0,0,27,283,48,27,36,33,292,196,,,,,283,48,13,99,48
3001,13,60.00024000096,320,240,,,27,0,0,27,283,48,27,36,33,292,196,,,,,283,48,13,99,48
3002,8,60.00024000096,320,240,,,27,0,0,27,282,48,27,36,33,292,196,,,,,282,48,13
3003,13,60.00024000096,320,240,,,27,0,0,27,283,47,27,36,33,292,196,,,,,283,47,13,99,47
3004,12,60.00024000096,320,240,,,27,0,0,27,283,47,27,36,33,292,196,,,,,283,47,13,99,47
3005,17,60.00024000096,320,240,,,27,0,0,27,283,47,27,36,33,292,196,,,,,283,47,13,99,47
3006,10,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13
3007,11,60.00024000096,320,240,,,27,0,0,27,283,47,27,36,33,292,196,,,,,283,47,13,99,47
3008,13,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
3009,10,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13
3010,12,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
3011,12,60.00024000096,320,240,,,27,0,0,27,281,47,27,36,33,292,196,,,,,281,47,13,99,47
3012,11,60.00024000096,320,240,,,27,0,0,27,281,48,27,36,33,292,196,,,,,281,48,13,99,48
3013,12,60.00024000096,320,240,,,27,0,0,27,281,47,27,36,33,292,196,,,,,281,47,13
3014,11,60.00024000096,320,240,,,27,0,0,27,281,47,27,36,33,292,196,,,,,281,47,13,99,47
3015,10,60.00024000096,320,240,,,27,0,0,27,282,48,27,36,33,292,196,,,,,282,48,13,99,48
3016,10,60.00024000096,320,240,,,27,0,0,27,281,48,27,36,33,292,196,,,,,281,48,13,99,48
3017,10,60.00024000096,320,240,,,27,0,0,27,281,48,27,36,33,292,196,,,,,281,48,13
3018,10,60.00024000096,320,240,,,27,0,0,27,281,48,27,36,33,292,196,,,,,281,48,13,99,48
3019,15,60.00024000096,320,240,,,27,0,0,27,281,48,27,36,33,292,196,,,,,281,48,13
3020,13,60.00024000096,320,240,,,27,0,0,27,281,47,27,36,33,292,196,,,,,281,47,13,99,47
3021,17,60.00024000096,320,240,,,27,0,0,27,282,48,27,36,33,292,196,,,,,282,48,13,99,48
3022,15,60.00024000096,320,240,,,27,0,0,27,281,48,27,36,33,292,196,,,,,281,48,13,99,48
3023,13,60.00024000096,320,240,,,27,0,0,27,282,48,27,36,33,292,196,,,,,282,48,13,99,48
3024,11,60.00024000096,320,240,,,27,0,0,27,282,48,27,36,33,292,196,,,,,282,48,13
3025,11,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
3026,17,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
3027,11,60.00024000096,320,240,,,27,0,0,27,282,48,27,36,33,292,196,,,,,282,48,13,99,48
3028,11,60.00024000096,320,240,,,27,0,0,27,282,48,27,36,33,292,196,,,,,282,48,13
3029,13,60.00024000096,320,240,,,27,0,0,27,283,48,27,36,33,292,196,,,,,283,48,13,99,48
3030,14,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
3031,13,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
3032,8,60.00024000096,320,240,,,27,0,0,27,283,46,27,36,33,292,196,,,,,283,46,13
3033,10,60.00024000096,320,240,,,27,0,0,27,282,46,27,36,33,292,196,,,,,282,46,13,99,46
3034,8,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13
3035,16,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
3036,10,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
3037,10,60.00024000096,320,240,,,27,0,0,27,282,48,27,36,33,292,196,,,,,282,48,13
3038,11,60.00024000096,320,240,,,27,0,0,27,282,48,27,36,33,292,196,,,,,282,48,13,99,48
3039,13,60.00024000096,320,240,,,27,0,0,27,282,48,27,36,33,292,196,,,,,282,48,13,99,48
3040,10,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
3041,11,60.00024000096,320,240,,,27,0,0,27,282,48,27,36,33,292,196,,,,,282,48,13
3042,12,60.00024000096,320,240,,,27,0,0,27,282,48,27,36,33,292,196,,,,,282,48,13,99,48
3043,11,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
3044,13,60.00024000096,320,240,,,27,0,0,27,282,48,27,36,33,292,196,,,,,282,48,13
3045,10,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
3046,13,60.00024000096,320,240,,,27,0,0,27,283,48,27,36,33,292,196,,,,,283,48,13,99,48
3047,11,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13
3048,12,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
3049,14,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
3050,10,60.00024000096,320,240,,,27,0,0,27,283,47,27,36,33,292,196,,,,,283,47,13,99,47
3051,8,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13
3052,11,60.00024000096,320,240,,,27,0,0,27,283,48,27,36,33,292,196,,,,,283,48,13,99,48
3053,15,60.00024000096,320,240,,,27,0,0,27,283,48,27,36,33,292,196,,,,,283,48,13,99,48
3054,11,60.00024000096,320,240,,,27,0,0,27,283,48,27,36,33,292,196,,,,,283,48,13,99,48
3055,8,60.00024000096,320,240,,,27,0,0,27,283,48,27,36,33,292,196,,,,,283,48,13
3056,10,60.00024000096,320,240,,,27,0,0,27,283,48,27,36,33,292,196,,,,,283,48,13,99,48
3057,12,60.00024000096,320,240,,,27,0,0,27,283,48,27,36,33,292,196,,,,,283,48,13,99,48
3058,19,60.00024000096,320,240,,,27,0,0,27,283,48,27,36,33,292,196,,,,,283,48,13
3059,14,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
3060,11,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
3061,13,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
3062,10,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
3063,10,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13
3064,10,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
3065,10,60.00024000096,320,240,,,27,0,0,27,281,47,27,36,33,292,196,,,,,281,47,13,99,47
3066,12,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13
3067,11,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
3068,13,60.00024000096,320,240,,,27,0,0,27,283,47,27,36,33,292,196,,,,,283,47,13,99,47
3069,17,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
3070,11,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13
3071,47,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
3072,12,60.00024000096,320,240,,,27,0,0,27,283,47,27,36,33,292,196,,,,,283,47,13,99,47
3073,13,60.00024000096,320,240,,,27,0,0,27,283,46,27,36,33,292,196,,,,,283,46,13,99,46
3074,11,60.00024000096,320,240,,,27,0,0,27,283,47,27,36,33,292,196,,,,,283,47,13
3075,10,60.00024000096,320,240,,,27,0,0,27,283,47,27,36,33,292,196,,,,,283,47,13,99,47
3076,10,60.00024000096,320,240,,,27,0,0,27,283,47,27,36,33,292,196,,,,,283,47,13,99,47
3077,13,60.00024000096,320,240,,,27,0,0,27,283,47,27,36,33,292,196,,,,,283,47,13
3078,13,60.00024000096,320,240,,,27,0,0,27,283,47,27,36,33,292,196,,,,,283,47,13,99,47
3079,13,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
3080,10,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
3081,11,60.00024000096,320,240,,,27,0,0,27,282,46,27,36,33,292,196,,,,,282,46,13
3082,16,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
3083,10,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
3084,13,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
3085,10,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13
3086,12,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
3087,14,60.00024000096,320,240,,,27,0,0,27,282,48,27,36,33,292,196,,,,,282,48,13,99,48
3088,10,60.00024000096,320,240,,,27,0,0,27,283,48,27,36,33,292,196,,,,,283,48,13
3089,12,60.00024000096,320,240,,,27,0,0,27,283,48,27,36,33,292,196,,,,,283,48,13,99,48
3090,13,60.00024000096,320,240,,,27,0,0,27,283,48,27,36,33,292,196,,,,,283,48,13,99,48
3091,14,60.00024000096,320,240,,,27,0,0,27,282,48,27,36,33,292,196,,,,,282,48,13,99,48
3092,22,60.00024000096,320,240,,,27,0,0,27,282,48,27,36,33,292,196,,,,,282,48,13,99,48
3093,10,60.00024000096,320,240,,,27,0,0,27,283,48,27,36,33,292,196,,,,,283,48,13,99,48
3094,8,60.00024000096,320,240,,,27,0,0,27,282,48,27,36,33,292,196,,,,,282,48,13
3095,11,60.00024000096,320,240,,,27,0,0,27,282,48,27,36,33,292,196,,,,,282,48,13,99,48
3096,10,60.00024000096,320,240,,,27,0,0,27,282,48,27,36,33,292,196,,,,,282,48,13,99,48
3097,7,60.00024000096,320,240,,,27,0,0,27,282,48,27,36,33,292,196,,,,,282,48,13
3098,10,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13,99,47
3099,11,60.00024000096,320,240,,,27,0,0,27,282,47,27,36,33,292,196,,,,,282,47,13
3100,14,60.00024000096,320,240,,,27,0,0,27,283,47,27,36,33,292,196,,,,,283,47,13,99,47
3101,11,60.00024000096,320,240,,,27,0,0,27,283,48,27,36,33,292,196,,,,,283,48,13,99,48
3102,14,60.00024000096,320,240,,,27,0,0,27,283,48,27,36,33,292,196,,,,,283,48,13,99,48
3103,11,60.00024000096,320,240,,,27,0,0,27,283,48,27,36,33,292,196,,,,,283,48,13
3104,16,60.00024000096,320,240,,,27,0,0,27,283,48,27,36,33,292,196,,,,,283,48,13,99,48
3105,16,60.00024000096,320,240,,,27,0,0,27,283,49,27,36,33,292,196,,,,,283,49,13,99,49
