Frame Index,Elapsed Time,FPS,Width,Height,Puck Position X,Puck Position Y,Puck Position Alpha,Puck Velocity X,Puck Velocity Y,Puck Velocity Alpha,Mallet Position X,Mallet Position Y,Mallet Position Alpha,TableBoundary1X,TableBoundary1Y,TableBoundary2X,TableBoundary2Y,Boundary Collision X,Boundary Collision Y,Mallet Target X,Mallet Target Y,Mallet Current X,Mallet Current Y,Puck Radius,Serial - Mallet Target Location,Serial - Mallet Current Location
1940,63595534697301.8,60.00024000096,320,240,133,43,27,0,0,27,299,24,27,36,34,284,196,271,97,271,97,299,24,13,0,49
1941,63595534697329.8,60.00024000096,320,240,133,43,27,0,0,27,299,23,27,36,34,284,196,271,97,271,97,299,23,13,0,49
1942,63595534697350.8,60.00024000096,320,240,133,43,27,0,0,27,298,21,27,36,34,284,196,271,97,271,97,298,21,13,0,49
1943,63595534697375.8,60.00024000096,320,240,133,43,27,0,0,27,298,20,27,36,34,284,196,271,97,271,97,298,20,13,0,49
1944,63595534697401.8,60.00024000096,320,240,133,43,27,0,0,27,298,20,27,36,34,284,196,271,97,271,97,298,20,13,0,49
1945,63595534697427.8,60.00024000096,320,240,133,43,27,0,0,27,298,19,27,36,34,284,196,271,97,271,97,298,19,13,0,49
1946,63595534697451.8,60.00024000096,320,240,133,44,27,0,0,27,298,19,27,36,34,284,196,271,97,271,97,298,19,13,0,49
1947,63595534697473.8,60.00024000096,320,240,133,43,27,0,0,27,297,21,27,36,34,284,196,271,97,271,97,297,21,13,0,49
1948,63595534697498.8,60.00024000096,320,240,133,44,27,0,0,27,298,21,27,36,34,284,196,271,97,271,97,298,21,13,0,49
1949,63595534697522.8,60.00024000096,320,240,133,44,27,0,0,27,299,23,27,36,34,284,196,271,97,271,97,299,23,13,0,49
1950,63595534697547.8,60.00024000096,320,240,133,44,27,0,0,27,300,28,27,36,34,284,196,271,97,271,97,300,28,13,0,49
1951,63595534697569.8,60.00024000096,320,240,133,44,27,0,0,27,300,28,27,36,34,284,196,271,97,271,97,300,28,13,0,49
1952,63595534697594.8,60.00024000096,320,240,133,44,27,0,0,27,302,37,27,36,34,284,196,271,97,271,97,302,37,13,0,49
1953,63595534697616.8,60.00024000096,320,240,133,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1954,63595534697640.8,60.00024000096,320,240,133,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1955,63595534697660.8,60.00024000096,320,240,133,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1956,63595534697686.8,60.00024000096,320,240,133,45,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1957,63595534697710.8,60.00024000096,320,240,133,45,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1958,63595534697735.8,60.00024000096,320,240,133,45,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1959,63595534697760.8,60.00024000096,320,240,133,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1960,63595534697784.8,60.00024000096,320,240,133,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1961,63595534697811.8,60.00024000096,320,240,133,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1962,63595534697838.8,60.00024000096,320,240,133,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1963,63595534697864.8,60.00024000096,320,240,133,43,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1964,63595534697889.8,60.00024000096,320,240,133,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1965,63595534697912.8,60.00024000096,320,240,133,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1966,63595534697936.8,60.00024000096,320,240,133,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1967,63595534697956.8,60.00024000096,320,240,133,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1968,63595534697979.8,60.00024000096,320,240,133,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1969,63595534698003.8,60.00024000096,320,240,133,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1970,63595534698026.8,60.00024000096,320,240,133,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1971,63595534698046.8,60.00024000096,320,240,133,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1972,63595534698070.8,60.00024000096,320,240,133,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1973,63595534698092.8,60.00024000096,320,240,133,45,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1974,63595534698122.8,60.00024000096,320,240,133,45,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1975,63595534698146.8,60.00024000096,320,240,133,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1976,63595534698167.8,60.00024000096,320,240,133,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1977,63595534698195.8,60.00024000096,320,240,133,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1978,63595534698217.8,60.00024000096,320,240,133,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1979,63595534698243.8,60.00024000096,320,240,133,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1980,63595534698267.8,60.00024000096,320,240,132,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1981,63595534698288.8,60.00024000096,320,240,132,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1982,63595534698312.8,60.00024000096,320,240,132,43,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1983,63595534698336.8,60.00024000096,320,240,132,43,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1984,63595534698357.8,60.00024000096,320,240,131,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1985,63595534698377.8,60.00024000096,320,240,131,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1986,63595534698400.8,60.00024000096,320,240,131,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1987,63595534698422.8,60.00024000096,320,240,131,45,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1988,63595534698466.8,60.00024000096,320,240,131,45,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1989,63595534698489.8,60.00024000096,320,240,131,45,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1990,63595534698526.8,60.00024000096,320,240,131,45,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1991,63595534698547.8,60.00024000096,320,240,131,45,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1992,63595534698572.8,60.00024000096,320,240,131,45,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1993,63595534698594.8,60.00024000096,320,240,131,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1994,63595534698616.8,60.00024000096,320,240,131,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1995,63595534698639.8,60.00024000096,320,240,131,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1996,63595534698659.8,60.00024000096,320,240,131,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1997,63595534698683.8,60.00024000096,320,240,131,43,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1998,63595534698705.8,60.00024000096,320,240,131,43,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
1999,63595534698728.8,60.00024000096,320,240,131,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2000,63595534698752.8,60.00024000096,320,240,131,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2001,63595534698772.8,60.00024000096,320,240,131,43,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2002,63595534698792.8,60.00024000096,320,240,131,43,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2003,63595534698813.8,60.00024000096,320,240,131,43,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2004,63595534698835.8,60.00024000096,320,240,131,43,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2005,63595534698857.8,60.00024000096,320,240,131,43,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2006,63595534698879.8,60.00024000096,320,240,131,43,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2007,63595534698902.8,60.00024000096,320,240,131,43,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2008,63595534698931.8,60.00024000096,320,240,131,43,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2009,63595534698951.9,60.00024000096,320,240,131,43,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2010,63595534698978.8,60.00024000096,320,240,130,43,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2011,63595534699008.9,60.00024000096,320,240,130,43,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2012,63595534699030.9,60.00024000096,320,240,130,43,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2013,63595534699052.9,60.00024000096,320,240,130,43,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2014,63595534699073.8,60.00024000096,320,240,130,43,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2015,63595534699097.9,60.00024000096,320,240,130,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2016,63595534699127.9,60.00024000096,320,240,129,43,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2017,63595534699149.9,60.00024000096,320,240,129,43,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2018,63595534699173.9,60.00024000096,320,240,129,43,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2019,63595534699195.9,60.00024000096,320,240,129,43,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2020,63595534699215.9,60.00024000096,320,240,129,43,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2021,63595534699236.9,60.00024000096,320,240,129,43,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2022,63595534699261.9,60.00024000096,320,240,129,43,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2023,63595534699282.9,60.00024000096,320,240,129,43,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2024,63595534699306.9,60.00024000096,320,240,129,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2025,63595534699332.9,60.00024000096,320,240,129,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2026,63595534699358.9,60.00024000096,320,240,129,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2027,63595534699379.9,60.00024000096,320,240,129,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2028,63595534699402.9,60.00024000096,320,240,129,45,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2029,63595534699424.9,60.00024000096,320,240,129,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2030,63595534699450.9,60.00024000096,320,240,129,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2031,63595534699474.9,60.00024000096,320,240,128,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2032,63595534699496.9,60.00024000096,320,240,128,43,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2033,63595534699524.9,60.00024000096,320,240,128,43,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2034,63595534699548.9,60.00024000096,320,240,128,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2035,63595534699571.9,60.00024000096,320,240,127,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2036,63595534699596.9,60.00024000096,320,240,127,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2037,63595534699619.9,60.00024000096,320,240,127,45,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2038,63595534699639.9,60.00024000096,320,240,127,45,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2039,63595534699660.9,60.00024000096,320,240,127,45,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2040,63595534699682.9,60.00024000096,320,240,127,45,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2041,63595534699704.9,60.00024000096,320,240,127,45,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2042,63595534699730.9,60.00024000096,320,240,127,45,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2043,63595534699754.9,60.00024000096,320,240,127,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2044,63595534699781.9,60.00024000096,320,240,127,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2045,63595534699806.9,60.00024000096,320,240,126,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2046,63595534699836.9,60.00024000096,320,240,126,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2047,63595534699862.9,60.00024000096,320,240,127,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2048,63595534699884.9,60.00024000096,320,240,127,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2049,63595534699910.9,60.00024000096,320,240,127,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2050,63595534699933.9,60.00024000096,320,240,127,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2051,63595534699960.9,60.00024000096,320,240,126,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2052,63595534699987.9,60.00024000096,320,240,127,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2053,63595534700018.9,60.00024000096,320,240,126,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2054,63595534700048.9,60.00024000096,320,240,126,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2055,63595534700072.9,60.00024000096,320,240,126,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2056,63595534700097.9,60.00024000096,320,240,125,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2057,63595534700121.9,60.00024000096,320,240,125,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2058,63595534700147.9,60.00024000096,320,240,125,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2059,63595534700170.9,60.00024000096,320,240,125,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2060,63595534700194.9,60.00024000096,320,240,125,43,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2061,63595534700216.9,60.00024000096,320,240,125,43,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2062,63595534700242.9,60.00024000096,320,240,125,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2063,63595534700262.9,60.00024000096,320,240,125,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2064,63595534700286.9,60.00024000096,320,240,125,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2065,63595534700309.9,60.00024000096,320,240,125,45,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2066,63595534700331.9,60.00024000096,320,240,125,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2067,63595534700354.9,60.00024000096,320,240,125,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2068,63595534700376.9,60.00024000096,320,240,125,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2069,63595534700398.9,60.00024000096,320,240,125,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2070,63595534700421.9,60.00024000096,320,240,125,43,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2071,63595534700444.9,60.00024000096,320,240,125,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2072,63595534700474.9,60.00024000096,320,240,124,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2073,63595534700495.9,60.00024000096,320,240,125,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2074,63595534700518.9,60.00024000096,320,240,125,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2075,63595534700539.9,60.00024000096,320,240,125,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2076,63595534700564.9,60.00024000096,320,240,125,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2077,63595534700597.9,60.00024000096,320,240,125,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2078,63595534700641.9,60.00024000096,320,240,125,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2079,63595534700662.9,60.00024000096,320,240,125,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2080,63595534700686.9,60.00024000096,320,240,125,44,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2081,63595534700713,60.00024000096,320,240,125,43,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2082,63595534700737,60.00024000096,320,240,125,43,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2083,63595534700761,60.00024000096,320,240,125,43,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2084,63595534700783,60.00024000096,320,240,125,43,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2085,63595534700809,60.00024000096,320,240,125,43,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
2086,63595534700831,60.00024000096,320,240,125,43,27,0,0,27,305,47,27,36,34,284,196,271,97,271,97,305,47,13,0,49
