Frame Index,Elapsed Time,FPS,Width,Height,Puck Position X,Puck Position Y,Puck Position Alpha,Puck Velocity X,Puck Velocity Y,Puck Velocity Alpha,Mallet Position X,Mallet Position Y,Mallet Position Alpha,TableBoundary1X,TableBoundary1Y,TableBoundary2X,TableBoundary2Y,Boundary Collision X,Boundary Collision Y,Mallet Target X,Mallet Target Y,Mallet Current X,Mallet Current Y,Puck Radius,Serial - Mallet Target Location,Serial - Mallet Current Location
2075,63595544405699,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2076,63595544405716,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2077,63595544405732,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2078,63595544405751,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2079,63595544405767,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2080,63595544405783,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2081,63595544405798,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2082,63595544405818.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2083,63595544405835,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2084,63595544405861,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2085,63595544405880.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2086,63595544405900,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2087,63595544405917,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2088,63595544405936.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2089,63595544405955,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2090,63595544406021.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2091,63595544406042.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2092,63595544406059.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2093,63595544406081.1,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2094,63595544406101.1,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2095,63595544406119.1,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2096,63595544406138.1,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2097,63595544406154.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2098,63595544406171.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2099,63595544406188.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2100,63595544406208.1,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2101,63595544406227.1,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2102,63595544406251.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2103,63595544406270.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2104,63595544406293.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2105,63595544406312.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2106,63595544406334.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2107,63595544406355.1,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2108,63595544406377.1,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2109,63595544406396.1,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2110,63595544406411.1,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2111,63595544406431.1,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2112,63595544406450.1,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2113,63595544406466.1,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2114,63595544406484.1,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2115,63595544406500.1,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2116,63595544406516.1,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2117,63595544406531.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2118,63595544406550.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2119,63595544406565.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2120,63595544406584.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2121,63595544406600.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2122,63595544406619.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2123,63595544406636.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2124,63595544406657.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2125,63595544406676.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2126,63595544406693.1,60.00024000096,320,240,,,27,0,0,27,303,104,27,57,37,288,200,,,,,303,104,13,0,104
2127,63595544406711.1,60.00024000096,320,240,,,27,0,0,27,303,104,27,57,37,288,200,,,,,303,104,13,0,104
2128,63595544406728.1,60.00024000096,320,240,,,27,0,0,27,303,104,27,57,37,288,200,,,,,303,104,13,0,104
2129,63595544406746.1,60.00024000096,320,240,,,27,0,0,27,303,104,27,57,37,288,200,,,,,303,104,13,0,104
2130,63595544406764.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2131,63595544406781.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2132,63595544406798.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2133,63595544406815.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2134,63595544406835.1,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2135,63595544406855.1,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2136,63595544406874.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2137,63595544406890.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2138,63595544406909.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2139,63595544406927.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2140,63595544406946.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2141,63595544406963.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2142,63595544406981.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2143,63595544407004.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2144,63595544407023.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2145,63595544407050.1,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2146,63595544407072.1,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2147,63595544407100.1,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2148,63595544407130.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2149,63595544407148.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2150,63595544407172.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2151,63595544407190.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2152,63595544407212.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2153,63595544407237.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2154,63595544407262.1,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2155,63595544407281.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2156,63595544407305.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2157,63595544407324.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2158,63595544407346.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2159,63595544407371.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2160,63595544407391.1,60.00024000096,320,240,,,27,0,0,27,305,105,27,57,37,288,200,,,,,305,105,13,0,105
2161,63595544407446.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2162,63595544407464.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2163,63595544407482.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2164,63595544407498.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2165,63595544407517.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2166,63595544407541.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2167,63595544407557.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2168,63595544407578.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2169,63595544407594.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2170,63595544407610.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2171,63595544407627.1,60.00024000096,320,240,,,27,0,0,27,303,104,27,57,37,288,200,,,,,303,104,13,0,104
2172,63595544407651.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2173,63595544407670.1,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2174,63595544407689.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2175,63595544407705.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2176,63595544407725.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2177,63595544407741.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2178,63595544407760.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2179,63595544407778.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2180,63595544407794.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2181,63595544407813.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2182,63595544407828.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2183,63595544407856.2,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2184,63595544407875.2,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2185,63595544407891.2,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2186,63595544407910.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2187,63595544407927.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2188,63595544407942.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2189,63595544407958.2,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2190,63595544407977.2,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2191,63595544407995.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2192,63595544408016.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2193,63595544408034.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2194,63595544408057.2,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2195,63595544408074.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2196,63595544408096.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2197,63595544408119.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2198,63595544408158.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2199,63595544408176.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2200,63595544408193.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2201,63595544408212.2,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2202,63595544408230.2,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2203,63595544408249.2,60.00024000096,320,240,,,27,0,0,27,304,104,27,57,37,288,200,,,,,304,104,13,0,104
2204,63595544408269.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2205,63595544408285.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2206,63595544408301.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2207,63595544408317.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2208,63595544408336.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2209,63595544408353.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2210,63595544408372.2,60.00024000096,320,240,,,27,0,0,27,305,105,27,57,37,288,200,,,,,305,105,13,0,105
2211,63595544408388.2,60.00024000096,320,240,,,27,0,0,27,305,105,27,57,37,288,200,,,,,305,105,13,0,105
2212,63595544408408.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2213,63595544408425.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2214,63595544408447.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2215,63595544408468.2,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2216,63595544408484.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2217,63595544408504.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2218,63595544408520.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2219,63595544408538.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2220,63595544408557.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2221,63595544408573.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2222,63595544408591.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2223,63595544408607.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2224,63595544408623.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2225,63595544408640.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2226,63595544408660.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2227,63595544408677.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2228,63595544408698.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2229,63595544408714.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2230,63595544408733.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2231,63595544408750.2,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2232,63595544408769.2,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2233,63595544408789.2,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2234,63595544408808.2,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2235,63595544408828.2,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2236,63595544408848.2,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2237,63595544408871.2,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2238,63595544408889.2,60.00024000096,320,240,,,27,0,0,27,303,105,27,57,37,288,200,,,,,303,105,13,0,105
2239,63595544408908.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2240,63595544408929.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2241,63595544408945.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2242,63595544408962.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2243,63595544408979.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2244,63595544409000.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2245,63595544409016.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2246,63595544409039.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2247,63595544409055.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2248,63595544409078.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2249,63595544409096.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2250,63595544409117.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2251,63595544409136.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2252,63595544409153.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2253,63595544409171.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2254,63595544409188.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2255,63595544409208.3,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2256,63595544409229.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2257,63595544409247.3,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2258,63595544409268.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2259,63595544409286.3,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2260,63595544409303.3,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2261,63595544409319.3,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
2262,63595544409338.2,60.00024000096,320,240,,,27,0,0,27,304,105,27,57,37,288,200,,,,,304,105,13,0,105
