Frame Index,Elapsed Time,FPS,Width,Height,Puck Position X,Puck Position Y,Puck Position Alpha,Puck Velocity X,Puck Velocity Y,Puck Velocity Alpha,Mallet Position X,Mallet Position Y,Mallet Position Alpha,TableBoundary1X,TableBoundary1Y,TableBoundary2X,TableBoundary2Y,Boundary Collision X,Boundary Collision Y,Mallet Target X,Mallet Target Y,Mallet Current X,Mallet Current Y,Puck Radius,Serial - Mallet Target Location,Serial - Mallet Current Location
661,63595506229379.5,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
662,63595506229398.5,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
663,63595506229419.5,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
664,63595506229436.5,60.00024000096,320,240,,,27,0,0,27,287,141,27,0,0,0,0,,,,,287,141,13
665,63595506229455.5,60.00024000096,320,240,,,27,0,0,27,287,141,27,0,0,0,0,,,,,287,141,13
666,63595506229471.5,60.00024000096,320,240,,,27,0,0,27,287,142,27,0,0,0,0,,,,,287,142,13
667,63595506229490.5,60.00024000096,320,240,,,27,0,0,27,287,142,27,0,0,0,0,,,,,287,142,13
668,63595506229512.5,60.00024000096,320,240,,,27,0,0,27,287,142,27,0,0,0,0,,,,,287,142,13
669,63595506229530.5,60.00024000096,320,240,,,27,0,0,27,287,142,27,0,0,0,0,,,,,287,142,13
670,63595506229549.5,60.00024000096,320,240,,,27,0,0,27,287,142,27,0,0,0,0,,,,,287,142,13
671,63595506229565.5,60.00024000096,320,240,,,27,0,0,27,285,141,27,0,0,0,0,,,,,285,141,13
672,63595506229582.5,60.00024000096,320,240,,,27,0,0,27,285,141,27,0,0,0,0,,,,,285,141,13
673,63595506229598.5,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
674,63595506229619.5,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
675,63595506229635.5,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
676,63595506229654.5,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
677,63595506229670.5,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
678,63595506229691.5,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
679,63595506229714.5,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
680,63595506229733.5,60.00024000096,320,240,,,27,0,0,27,287,141,27,0,0,0,0,,,,,287,141,13
681,63595506229751.5,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
682,63595506229768.5,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
683,63595506229787.5,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
684,63595506229805.5,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
685,63595506229825.5,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
686,63595506229843.5,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
687,63595506229858.5,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
688,63595506229875.5,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
689,63595506229893.5,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
690,63595506229914.5,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
691,63595506229930.5,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
692,63595506229948.5,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
693,63595506229964.5,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
694,63595506229982.5,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
695,63595506229998.5,60.00024000096,320,240,,,27,0,0,27,287,142,27,0,0,0,0,,,,,287,142,13
696,63595506230021.5,60.00024000096,320,240,,,27,0,0,27,287,141,27,0,0,0,0,,,,,287,141,13
697,63595506230037.5,60.00024000096,320,240,,,27,0,0,27,287,141,27,0,0,0,0,,,,,287,141,13
698,63595506230056.5,60.00024000096,320,240,,,27,0,0,27,287,141,27,0,0,0,0,,,,,287,141,13
699,63595506230073.5,60.00024000096,320,240,,,27,0,0,27,287,141,27,0,0,0,0,,,,,287,141,13
700,63595506230089.5,60.00024000096,320,240,,,27,0,0,27,287,141,27,0,0,0,0,,,,,287,141,13
701,63595506230108.5,60.00024000096,320,240,,,27,0,0,27,287,142,27,0,0,0,0,,,,,287,142,13
702,63595506230126.5,60.00024000096,320,240,,,27,0,0,27,287,142,27,0,0,0,0,,,,,287,142,13
703,63595506230144.5,60.00024000096,320,240,,,27,0,0,27,287,142,27,0,0,0,0,,,,,287,142,13
704,63595506230162.5,60.00024000096,320,240,,,27,0,0,27,287,142,27,0,0,0,0,,,,,287,142,13
705,63595506230177.5,60.00024000096,320,240,,,27,0,0,27,287,142,27,0,0,0,0,,,,,287,142,13
706,63595506230195.5,60.00024000096,320,240,,,27,0,0,27,287,142,27,0,0,0,0,,,,,287,142,13
707,63595506230211.5,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
708,63595506230227.5,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
709,63595506230243.5,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
710,63595506230262.5,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
711,63595506230279.5,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
712,63595506230299.5,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
713,63595506230321.5,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
714,63595506230342.5,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
715,63595506230358.5,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
716,63595506230376.5,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
717,63595506230393.5,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
718,63595506230412.5,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
719,63595506230431.5,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
720,63595506230448.5,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
721,63595506230468.5,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
722,63595506230487.5,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
723,63595506230503.5,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
724,63595506230525.5,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
725,63595506230541.5,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
726,63595506230557.5,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
727,63595506230574.5,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
728,63595506230592.6,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
729,63595506230609.6,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
730,63595506230630.5,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
731,63595506230646.6,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
732,63595506230666.5,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
733,63595506230682.5,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
734,63595506230701.6,60.00024000096,320,240,,,27,0,0,27,285,142,27,0,0,0,0,,,,,285,142,13
735,63595506230722.5,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
736,63595506230740.6,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
737,63595506230759.6,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
738,63595506230775.6,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
739,63595506230793.6,60.00024000096,320,240,,,27,0,0,27,286,142,27,0,0,0,0,,,,,286,142,13
740,63595506230818.6,60.00024000096,320,240,,,27,0,0,27,287,141,27,0,0,0,0,,,,,287,141,13
741,63595506230835.6,60.00024000096,320,240,,,27,0,0,27,287,141,27,0,0,0,0,,,,,287,141,13
742,63595506230855.6,60.00024000096,320,240,,,27,0,0,27,285,141,27,0,0,0,0,,,,,285,141,13
743,63595506230873.6,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
744,63595506230890.6,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
745,63595506230910.6,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
746,63595506230932.6,60.00024000096,320,240,,,27,0,0,27,286,141,27,0,0,0,0,,,,,286,141,13
