Frame Index,Elapsed Time,FPS,Width,Height,Puck Position X,Puck Position Y,Puck Position Alpha,Puck Velocity X,Puck Velocity Y,Puck Velocity Alpha,Mallet Position X,Mallet Position Y,Mallet Position Alpha,TableBoundary1X,TableBoundary1Y,TableBoundary2X,TableBoundary2Y,Boundary Collision X,Boundary Collision Y,Mallet Target X,Mallet Target Y,Mallet Current X,Mallet Current Y,Puck Radius,Serial - Mallet Target Location,Serial - Mallet Current Location
2822,63595534821930.9,60.00024000096,320,240,127,45,27,0,0,27,298,92,27,34,34,287,197,,,,,298,92,13,0,0
2823,63595534821949.9,60.00024000096,320,240,127,45,27,0,0,27,298,92,27,34,34,287,197,,,,,298,92,13,0,0
2824,63595534821966.9,60.00024000096,320,240,127,45,27,0,0,27,298,91,27,34,34,287,197,,,,,298,91,13,0,0
2825,63595534821987.9,60.00024000096,320,240,126,44,27,0,0,27,298,92,27,34,34,287,197,,,,,298,92,13,0,0
2826,63595534822004.9,60.00024000096,320,240,126,44,27,0,0,27,298,92,27,34,34,287,197,,,,,298,92,13,0,0
2827,63595534822023.9,60.00024000096,320,240,126,44,27,0,0,27,298,92,27,34,34,287,197,,,,,298,92,13,0,0
2828,63595534822039.9,60.00024000096,320,240,126,44,27,0,0,27,299,92,27,34,34,287,197,,,,,299,92,13,0,0
2829,63595534822059.9,60.00024000096,320,240,127,45,27,0,0,27,298,91,27,34,34,287,197,,,,,298,91,13,0,0
2830,63595534822077.9,60.00024000096,320,240,127,45,27,0,0,27,298,91,27,34,34,287,197,,,,,298,91,13,0,0
2831,63595534822097.9,60.00024000096,320,240,127,45,27,0,0,27,298,91,27,34,34,287,197,,,,,298,91,13,0,0
2832,63595534822115.9,60.00024000096,320,240,127,45,27,0,0,27,298,91,27,34,34,287,197,,,,,298,91,13,0,0
2833,63595534822132.9,60.00024000096,320,240,127,45,27,0,0,27,298,91,27,34,34,287,197,,,,,298,91,13,0,0
